LeaderID,CareerDateString,CareerString
김영철a,1992.03 ~ 1992.08,남북고위급회담 군사분과위원회 북측 위원장(1~7차)
김영철a,1990.09,남북고위급회담 북측 대표(1~8차)
김영철a,1989.02,남북고위당국자회담 예비접촉 북측 대표(1~8차)
김영철a,1989.02,"인민무력부 부국장, 군 소장"
김영철a,1968,"군 소좌, 군사정전위원회 연락장교 * 美 정보함 프에블로호 피랍사건 당시 근무"
김영철a,1962,제15사단 DMZ 민경중대 근무
김영철a,연도미상,군 총참모부 부총참모장 겸 정찰총국장
김영철a,연도미상,조선아시아태평양평화위원회(아태평화위) 위원장
김영철a,연도미상,"만경대혁명학원, 김일성군사종합대학 졸업"
김영철b,2019.03,최고인민회의 제14기 대의원
김영철b,연도미상,황해남도 인민위원회 위원장 * 전임: 최정룡
김영춘,2018.08,사망
김영춘,2016.05,당 중앙위원회 위원
김영춘,2016.04,군 원수
김영춘,2015.11,故 리을설 국가장의위원회 위원
김영춘,2014.04,최고인민회의 제13기 1차 회의에서 국방위 부위원장 미선출
김영춘,2014.03,최고인민회의 제13기 대의원
김영춘,2012.04,인민무력부장 해임 * 후임: 김정각
김영춘,2012.04,당 군사부장
김영춘,2012.02,김정일훈장 수훈
김영춘,2011.12,故 김정일 국가장의위원회 위원
김영춘,2010.09,"당 정치국 위원, 당 중앙군사위원회 위원, 당 중앙위원회 위원"
김영춘,2009.04,국방위원회 부위원장(유임)
김영춘,2009.03,최고인민회의 제12기 대의원
김영춘,2009.02,인민무력부장 * 전임: 김일철
김영춘,2007.04,"국방위원회 부위원장, 총참모장 해임 * 후임: 김격식"
김영춘,2003.09,국방위원회 위원(유임)
김영춘,2003.08,최고인민회의 제11기 대의원
김영춘,2002.03,김일성훈장 수훈
김영춘,2000.04,공화국 영웅 칭호
김영춘,1998.09,"최고인민회의 제10기 대의원, 국방위원회 위원"
김영춘,1995.10,"군 차수, 군 총참모장"
김영춘,1994.07,故 김일성 국가장의위원회 위원
김영춘,1994.03,군 6군단장
김영춘,연도미상,"김일성군사종합대학, 만경대혁명학원, 소련 푸룬제아카데미 졸업"
김영호,2019.08,내각 사무장 해임 * 후임: 손영훈
김영호,2019.06,도·시·군인민회의 대의원 선거 중앙선거지도위원회 위원
김영호,2019.04,내각 사무장(유임)
김영호,2019.03,최고인민회의 제14기 대의원
김영호,2019.01,최고인민회의 제14기 대의원 선거를 위한 중앙선거위원회 위원
김영호,2016.05,당 중앙위원회 위원
김영호,2015.06,도·시·군인민회의 대의원 선거 중앙선거지도위원회 위원
김영호,2014.04,"최고인민회의 제13기 대의원자격심사위원회 위원, 내각 사무장(유임)"
김영호,2014.03,최고인민회의 제13기 대의원
김영호,2013.12,내각 사무장
김영호,2012.11,국가체육지도위원회 위원
김영호,2011.12,故 김정일 국가장의위원회 위원
김영호,2011.06,도·시·군인민회의 대의원 선거 중앙선거지도위원회 위원
김영호,2010.09,당 중앙위원회 후보위원
김영호,2009.04,"최고인민회의 제12기 대의원자격심사위원회 위원, 내각 사무국 국장(유임)"
김영호,2009.03,최고인민회의 제12기 대의원
김영호,2007.06,도·시·군인민회의 대의원 선거 중앙선거지도위원회 위원
김영호,2005.03,내각 사무국 국장
김영호,2001,내각 사무국 부국장
김영환,2021.01,당 정치국 후보위원
김영환,2021.01,평양직할시 당 위원회 책임비서(명칭 변경)
김영환,2021.01,당 중앙위원회 위원
김영환,2020.06,당 정치국 후보위원
김영환,2020.04,최고인민회의 상임위원회 위원
김영환,2020.02,평양시 당 위원회 위원장 * 전임: 김능오
김영환,2020.01,故 황순희 국가장의위원회 위원
김영환,2019.12,당 중앙위원회 위원(보선)
김영환,2019.12,"양강도 당 위원회 위원장 * 전임: 리상원, 후임: 리태일"
김영환,연도미상,당 중앙위원회 부부장(부서 미상)
김영훈b,2016.01,체육상 해임 * 후임: 리종무
김영훈b,2014.05,체육상 * 전임: 리종무
김완수a,2019.03,최고인민회의 제14기 대의원
김완수a,2017.04,최고인민회의 상임위원회 위원 해임
김완수a,2016.07,조선반도의 평화와 자주통일을 위한 북·남·해외제정당·단체·개별인사들의 연석회의 북측 준비위원회 부위원장
김완수a,2014.04,최고인민회의 상임위원회 위원
김완수a,2014.03,최고인민회의 제13기 대의원
김완수a,2014.02,조국통일민주주의전선 의장 *후임: 박명철
김완수a,2014.02,조국통일민주주의전선 의장
김완수a,2009.04,최고인민회의 부의장
김완수a,2009.03,최고인민회의 제12기 대의원
김완수a,2007,조선-라오스 친선의원단 위원장
김완수a,2006.12,조선-몽골 친선의원단 위원장
김완수a,2006.09,조선-인도네시아 친선의원단 위원장
김완수a,2006.07,조선-이란 친선의원단 위원장
김완수a,2006.03,6.15공동선언실천 북측 위원회 부위원장
김완수a,2004.06,조국통일민주주의전선 서기국장
김완수a,2003.08,최고인민회의 제11기 대의원
김완수a,2002.05,당 중앙위원회 부부장
김완수a,2000.09,민족화해협의회 부회장
김완수a,1993.06,정무원 통일담당 책임참사
김완수a,1992.03 ~ 1992.08,남북정치분과위원회 위원(제1차~제7차)
김완수a,1990.11,정무원 외교부 순회대사
김완수a,1987,"이지리아 주재 대사, 조선아시아태평양평화위원회(아태위) 부위원장"
김완수a,1986,유엔 주재 대표부 대표
김완수a,1985.05,남북적십자회담 대표(제8차~제10차)
김완수a,1983,유엔 주재 대표부 부대표
김완수a,1975.10,유엔 주재 대표부 1등서기관
김완수a,연도미상,김일성종합대학
김완수a,연도미상,"조국통일민주주의전선 서기국장 해임, 6.15공동선언실천 북측 위원회 위원장 해임 * 후임: 박명철"
김용광,2016.05,당 중앙위원회 후보위원
김용광,2014.03,최고인민회의 제13기 대의원
김용광,2014.01,"금속공업상 * 전임: 한효연, 후임: 김충걸"
김용광,2011.12,故 김정일 국가장의위원회 위원
김용선,연도미상,조선노동당 검열위원회 위원
김용수,2021.01,당 중앙위원회 위원
김용수,2021.01,당 중앙위원회 부장
김용수,2020.08,당 부장
김용수,2019.04,당 중앙위원회 후보위원
김용수,2019.04,당 재정경리부 제1부부장
김용수,2019.03,최고인민회의 제14기 대의원
김용수,2018,당 재정경리부 부부장
김용수,2016.05,故 강석주 국가장의위원회 위원
김용수,2016.05,당 중앙위원회 위원
김용수,2016.05,당 재정경리부장 * 후임: 한광상
김용수,2015.12,故 김양건 국가장의위원회 위원
김용수,2015.11,故 리을설 국가장의위원회 위원
김용수,연도미상,당 중앙위원회 부부장
김용순,2003.10,사망
김용순,2003.08,최고인민회의 제11기 대의원
김용순,1999.04,조국평화통일위원회 부위원장
김용순,1998.09,故 최고인민회의 제10기 대의원
김용순,1995.02,故 오진우 국가장의위원회 위원
김용순,1994.07,조선아시아태평양평화위원회 위원장
김용순,1994.07,故 김일성 국가장의위원회 위원
김용순,1994.06,남북정상회담 개최를 위한 부총리급 예비접촉 북측 대표
김용순,1993.12,당 정치국 후보위원 해임
김용순,1993.04,"최고인민회의 통일정책위원회 위원장, 조국평화통일위원회(조평통) 부위원장"
김용순,1992.12,"당 정치국 후보위원, 당 비서국 비서(대남담당)"
김용순,1992.04,"최고인민회의 외교위원회 위원장, 김일성훈장 수훈"
김용순,1991.07,조선-일본 우호친선협회 최고고문
김용순,1990.06,세계인민과의 연대성 조선위원회 위원장
김용순,1990.05,"당 중앙위원회 비서국 비서(국제담당), 최고인민회의 외교위원회 부위원장"
김용순,1990.04,최고인민회의 제9기 대의원
김용순,1989.11,최고인민회의 외교위원회 부위원장
김용순,1989.07,조선반핵평화위원회 위원장
김용순,1988.11,당 국제부장
김용순,1988.10,조선평화옹호전국민족위원회 부위원장
김용순,1986.11,최고인민회의 제8기 대의원
김용순,1984.09,당 국제부 제1부부장
김용순,1984.02,당 중앙위원회 비서
김용순,1983.09,세계인민과의 연대성 조선위원회 부위원장
김용순,1982.04,김일성훈장 수훈
김용순,1982.02,최고인민회의 제7기 대의원
김용순,1980.10,"당 중앙위원회 위원, 당 국제부 부부장"
김용순,1975.06,조선-네팔 친선협회 부위원장
김용순,1974.04,민주법률가협회 부위원장
김용순,1973.05,조선-루마니아 친선협회 위원장
김용순,1973.03,대외문화연락위원회 부위원장
김용순,1970.08,이집트 주재 대사
김용순,1969.06,원산시 인민위원회 위원장
김용순,1960.01,강원도 인민위원회 부위원장
김용순,1954 ~ 1956,소련 모스크바대학
김용순,1948 ~ 1954,김일성종합대학
김용연,2008.03,(사망) 92세
김용연,2003.09,최고인민회의 제 11기 대의원
김용연,1998.09,인민군 차수
김용연,1998.09,최고인민회의 제 10기 대의원
김용연,1995.02,오진우 국가장의위원회 위원
김용연,1994.07,김일성 국가장의위원회 위원
김용연,1992.04,인민군 대장
김용연,1992.04,<2중영웅> 칭호 수여
김용연,1990.05,만경대혁명학원 원장
김용연,1990.04,최고인민회의 제 9기 대의원
김용연,1986.11,최고인민회의 제 8기 대의원
김용연,1986.04,인민군 상장
김용연,1982.02,최고인민회의 제 7기 대의원
김용연,1980.10,조선노동당 중앙위원회 후보위원
김용연,1977.10,평양방어사령관
김용연,1976.01,<영웅>칭호
김용연,1970.11,조선노동당 중앙위원회 후보위원(제5차 조선노동당대회)
김용연,1968.06,인민군 중장
김용연,1967.11,최고인민회의 제 4기 대의원
김용연,1966.03,제1집단군 정치위원(소장)
김용연,1963.02,조선인민군 구분대사령관
김용연,연도미상,빨치산 활동
김용주,연도미상,김일성종합대학 계응상농업대학 부학장
김용진,2012.11,국가체육지도위원회 위원
김용진,2012.05,국가학위학직수영위원회 위원장
김용진,2012.01,내각 부총리
김용진,2011.12,김정일 국가장의위원회 위원
김용진,2010.11,조명록 국가장의위원회 위원
김용진,2010.09,조선노동당 중앙위원회 위원
김용진,2010.06 ~ 2012.02,교육위원장(舊 교육상)
김용진,2009.04,최고인민회의 제 12기 대의원
김용진,2008.10,박성철 국가장의위원회 위원
김용진,2005.07,북-이집트 친선협회 위원장
김용진,2003.12,북-쿠바 단결위원회 위원장
김용진,2003.09,최고인민회의 제 11기 대의원
김용진,2003.06,교육성 상 *전임 : 변영립
김용진,2000.08,김일성종합대학 수학역학부 실장
김용진,1998.10,김일성종합대학 출판사 부주필
김용진,1971.12,김일성종합대학 부총장
김용진,연도미상,조선옷협회 회장 * 전임 : 조영철
김용진,연도미상,고 리을설 국가장의위원회 위원
김용철,연도미상,전력공업성 부상
김용철,연도미상,당 중앙검사위원회 위원
김용철,연도미상,전력공업성 부국장
김웅철,연도미상,국가과학원산하 413연구소 소장
김원균,2002.04,사망
김원균,1998.07,최고인민회의 제10기 대의원
김원균,1992.04,김일성훈장 수훈
김원균,1990.09,범민족통일음악회 북측 위원장
김원균,1990.04,최고인민회의 제9기 대의원
김원균,1989.07,조선음악가동맹 중앙위 위원장
김원균,1987.04,조선민족음악위 위원장
김원균,1986.11,최고인민회의 제8기 대의원
김원균,1985.10,피바다가극단 총장
김원균,1982.02,최고인민회의 제7기 대의원
김원균,1980.02,"‘인민예술가’ 칭호, 피바다극단 총장"
김원균,1961.08,조선음악가동맹 중앙위 부위원장
김원균,1960.07,평양음악대학 학장
김원균,1957,‘공훈예술가’ 칭호
김원균,1954,음악가동맹 중앙위 위원
김원균,연도미상,"일본음악학교, 소련유학"
김원홍,2018.04,국무위원회 위원 소환
김원홍,2017.05,총정치국 제1부국장
김원홍,2017,국가보위상 해임 * 후임: 정경택
김원홍,2016.06,국무위원회 위원
김원홍,2016.05,故 강석주 국가장의위원회 위원
김원홍,2016.05,"당 중앙위원회 위원, 당 정치국 위원, 당 중앙군사위원회 위원"
김원홍,2015.12,故 김양건 국가장의위원회 위원
김원홍,2015.11,故 리을설 국가장의위원회 위원
김원홍,2014.07,故 전병호 국가장의위원회 위원
김원홍,2014.03,최고인민회의 제13기 대의원
김원홍,2012.04,"국가안전보위부장, 당 정치국 위원, 국방위원회 위원"
김원홍,2012.02,김정일훈장 수훈
김원홍,2011.12,故 김정일 국가장의위원회 위원
